"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Mauritius","MUS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.384","64.409","64.376","64.314","64.224","64.093","63.95","63.805","63.667","63.529","63.396","62.1","62.87","65.067","63.611","64.044","63.838","62.988","63.103","63.334","64.209","63.636","63.95","65.261","65.718","66.481","66.069","66.586","66.465","67.393","63.806","60.984","64.76","64.698","64.897",
"Malawi","MWI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.582","80.67","80.686","80.768","80.766","80.846","80.869","80.875","80.89","80.886","80.855","80.8","80.776","80.768","80.762","80.76","79.705","78.614","77.483","76.305","75.081","73.81","72.94","72.046","71.131","70.194","69.236","68.258","68.124","67.981","68.952","67.613","67.875","67.847","67.547",
"Malaysia","MYS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.796","64.764","64.748","64.732","64.742","64.758","64.79","64.867","65.107","65.153","65.083","64.99","64.806","64.627","64.449","64.314","64.225","64.185","64.217","64.358","64.449","64.569","65.723","66.881","68.033","68.354","68.338","68.555","69.065","69.499","69.332","69.565","69.641","69.753","69.917",
"North America","NAC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.4115230904463","75.1639167613161","75.3785467557252","75.3050745061747","75.4426940534998","75.5723563911222","75.732458109909","76.0317462825373","75.9807572646328","75.9543592317271","75.919963321489","75.5571062532473","75.294935563455","74.8306322673735","74.5067281913437","74.4111601814869","74.5279437951739","74.3546557822308","74.3526522058028","73.7255077898678","73.1131108114871","72.6399767297043","72.6368058829623","72.4320176890579","72.3109367764663","72.2632892765797","72.5716946908779","72.9534427690431","73.1956156110075","73.65840758879","72.4790755988964","72.9881475698778","73.5785365279201","74.2908028780454","74.4663227105661",
"Namibia","NAM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.872","56.841","56.831","56.794","56.765","56.143","55.523","54.906","55.068","55.23","55.393","55.679","55.967","56.255","56.543","56.828","57.112","57.399","57.691","57.988","58.292","58.599","58.903","62.933","62.334","62.419","62.484","61.29","60.052","60.112","59.06","59.442","60.286","60.389","60.424",
"New Caledonia","NCL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.983","69.071","69.301","69.548","69.758","69.911","70.174","70.381","70.644","70.804","70.922","71.01","71.034","71","70.949","70.865","70.847","70.965","71.109","71.191","71.17","71.173","71.231","71.304","71.36","70.233","69.061","67.87","66.65","65.407","65.421","65.578","65.667","65.487","65.214",
"Niger","NER","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.745","79.727","79.719","79.706","79.7","79.698","79.704","79.736","79.802","79.848","79.898","79.977","80.054","80.127","80.197","80.287","80.37","80.44","80.518","80.57","80.63","80.654","78.759","76.735","74.586","74.387","74.189","73.99","73.792","73.594","72.893","72.947","73.326","73.43","73.298",
"Nigeria","NGA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.883","83.961","83.875","84.046","84.207","84.301","84.234","84.214","84.207","84.279","84.189","84.07","83.619","83.447","83.204","83.064","82.938","82.792","82.638","82.434","82.229","82.128","82.068","81.905","81.751","81.742","81.915","81.982","82.002","82.009","82.185","82.13","82.092","83.415","83.36",
"Nicaragua","NIC","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.33","59.229","59.152","59.044","59.094","59.251","59.837","60.392","60.943","61.359","61.777","62.197","62.618","63.041","63.463","63.878","64.267","64.639","65.01","65.38","65.749","66.116","66.486","66.864","67.257","67.451","67.637","67.827","67.654","67.501","66.866","67.842","67.879","68.085","68.158",
"Netherlands","NLD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.352","78.546","78.864","79.022","79.125","79.185","79.417","79.674","79.931","80.236","80.554","80.75","80.721","80.603","80.449","80.34","80.448","80.577","80.75","80.672","80.482","80.668","81.603","81.912","81.562","82.184","82.188","82.222","82.768","83.393","83.414","83.678","84.73","85.497","85.675",
"Norway","NOR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.385","75.753","76.106","76.498","76.936","77.377","77.93","78.461","78.892","79.167","79.334","79.434","79.476","79.434","79.516","79.623","79.758","79.867","79.851","79.622","78.981","79.014","79.127","79.168","78.837","79.181","79.021","78.385","78.889","79.333","79.391","79.865","80.352","80.318","80.389",
"Nepal","NPL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.323","43.313","43.329","43.331","43.306","43.271","43.229","43.201","43.181","43.168","43.156","43.149","43.148","43.152","43.161","43.151","43.114","43.071","43.036","43.017","43.016","42.977","42.862","42.698","42.548","42.46","42.36","42.207","42.07","42.185","41.79","41.912","42.21","42.273","42.272",
"Nauru","NRU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.079","73.175","72.835","72.881","73.768","74.579","75.46","75.372","74.956","74.918","75.023","75.575","76.209","75.848","76.318","77.235","77.84","78.065","77.933","77.723","77.457","77.767","77.59","77.464","78.647","78.715","79.908","80.953","81.157","80.932","80.654","81.576","82.531","83.274","83.429",
"OECD members","OED","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1317305707152","69.3111623389948","69.2471625873563","69.018828306755","69.2425334385264","69.2523194977218","69.4251280416545","69.6792772997669","69.6671487251715","69.7022589209646","69.6765075975548","69.5393487144458","69.5191963543839","69.538368655664","69.4908845731568","69.7780924044191","70.073521218263","70.1255022081062","70.2793181733767","70.247801340843","70.182530180123","70.2417053844288","70.5871926995365","70.7299979638652","70.8333054471772","71.0025479034696","71.3207464668625","71.6770759579308","72.0044346042798","72.3308016903865","70.9333726148246","71.9737667834965","72.7627671197403","73.3547258828279","73.5285435042135",
"Oman","OMN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.075","59.063","59.895","60.663","60.737","60.133","59.616","59.04","58.636","58.373","57.951","57.676","57.691","57.832","57.97","58.095","58.394","58.892","59.586","60.449","61.546","64.668","68.021","69.699","70.563","71.404","72.258","72.663","72.502","71.773","67.483","67.463","69.893","69.98","69.922",
"Other small states","OSS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.2775703407461","63.8805238162747","63.4086034673806","63.1184650921997","63.1654356857853","63.0261915773107","62.7701829013263","62.6125438447292","62.4365716726443","61.9522917749331","61.7877070164996","61.5225177041111","61.362855982973","62.0630954494986","61.7899957297716","61.796024893417","62.1386382838855","62.0813777295902","62.0443830363794","61.86258241935","62.0144376040615","61.9723406980493","62.0417248856306","62.4382602239384","62.6467904545535","62.995792363098","63.1241957488871","63.4823852015588","63.6867549553439","64.2090190199747","63.2546489126168","63.1609890157701","63.9659769618113","64.1836559700775","64.2273534328505",
"Pakistan","PAK","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.28","50.717","50.725","50.29","50.151","49.275","50.135","50.994","50.819","51.094","51.368","51.494","51.621","51.767","51.911","51.681","51.448","51.48","51.519","52.109","52.665","52.497","52.825","53.15","52.744","53.71","53.358","53.008","52.659","53.59","53.742","54.947","54.815","54.876","54.931",
"Panama","PAN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.682","60.299","61.59","62.838","63.242","64.139","64.34","64.536","65.891","65.785","66.236","66.688","67.141","67.331","67.98","68.19","67.28","67.901","69.445","67.684","68.833","67.121","69.096","69.828","69.907","70.143","70.589","70.441","72.286","73.383","71.976","67.74","71.262","70.545","70.606",
"Peru","PER","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.252","60.255","60.025","61.005","61.997","64.258","66.008","67.669","68.813","70.113","67.776","70.827","72.075","73.32","74.546","75.752","79.018","81.404","81.219","81.82","82.519","82.15","81.882","81.557","80.685","79.326","79.059","80.744","80.86","80.921","72.345","75.445","78.557","76.588","76.736",
"Philippines","PHL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.544","62.625","62.681","62.689","62.646","62.596","62.519","62.458","62.534","62.512","62.463","62.446","62.415","62.35","62.752","62.806","62.695","62.512","62.365","62.773","62.761","63.652","63.186","62.923","63.728","62.954","63.197","60.949","60.799","61.331","56.681","58.501","63.462","63.476","63.174",
"Palau","PLW","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.292","73.139","72.873","72.49","72.435","72.656","72.546","72.783","73.011","73.066","73.25","71.21","69.076","66.852","64.543","62.159","59.711","57.209","54.666","52.095","49.512","49.838","50.094","50.364","50.451","50.666","50.902","51.174","51.526","51.778","51.579","52.112","52.723","52.735","52.791",
"Poland","POL","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.967","69.046","68.883","68.305","67.69","66.654","66.133","65.248","64.853","64.513","65.166","65.457","64.332","63.84","63.476","64.165","63.204","62.998","63.664","64.551","65.509","65.911","66.655","67.159","68.036","68.363","69.057","69.775","70.316","70.76","71.124","72.95","73.667","74.689","74.837",
"Pre-demographic dividend","PRE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.5169301446371","73.5927032525105","73.5355930172202","73.4497870012415","73.3921093027381","73.3960284972891","73.3651270437599","73.3141693263823","73.2669616616632","73.2277992013871","73.1750902798733","73.1147805773814","72.965208481577","72.8601099851907","72.7513053851873","72.6438341671898","72.4645822887151","72.2681302065334","71.9655966625897","71.6266946728884","71.3050507948291","71.3236646842109","71.12192350606","70.8982728841166","70.3068684029823","70.0021709028159","69.8123525648813","69.2210112618598","69.020656207607","68.8273924292704","67.8889917546913","68.4194401616231","68.4384315961894","70.2170556245884","70.0666512343351",
"Puerto Rico (US)","PRI","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.853","51.347","51.369","53.239","52.816","52.382","53.446","54.211","54.288","54.239","52.604","53.073","53.577","54.323","54.655","56.162","55.694","54.831","53.625","52.042","50.694","49.123","49.124","49.209","49.383","49.631","50.133","50.603","51.833","52.75","52.76","51.683","53.855","53.983","54.147",
"Korea, Dem. People's Rep.","PRK","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.925","84.123","84.391","84.607","84.783","85.004","85.196","85.466","85.633","85.679","85.853","85.971","86.152","86.344","86.541","86.686","86.913","87.126","87.229","87.396","87.544","87.666","87.773","87.863","87.935","88.063","87.997","88","88.067","88.109","86.859","86.984","88.527","88.77","88.996",
"Portugal","PRT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.343","70.755","68.8","68.336","68.256","68.023","68.258","69.031","70.546","70.863","71.031","71.796","72.605","72.812","72.609","73.194","73.614","73.86","73.947","73.426","73.678","73.636","73.406","73.024","73.213","73.386","73.71","74.653","75.123","75.529","74.177","75.238","76.446","77.653","77.805",
"Paraguay","PRY","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.205","71.307","71.234","71.503","71.811","72.264","72.183","72.373","72.137","71.758","71.296","71.027","70.884","69.733","73.639","72.411","69.615","71.047","71.718","72.136","70.455","70.706","73.871","72.704","70.892","71.029","73.179","74.184","75.03","75.577","73.485","75.376","74.003","74.22","74.338",
"West Bank and Gaza","PSE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.199","42.128","41.889","41.848","41.819","41.717","41.904","41.523","41.087","40.911","41.499","37.827","37.108","40.068","39.564","40.009","40.028","41.396","40.875","41.083","41.63","43.027","43.368","43.597","43.865","45.955","45.901","46.233","45.655","46.462","42.973","45.618","47.313","","",
"Pacific island small states","PSS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.8873186677048","67.1149812306049","67.1370447632613","67.2572666128653","67.3239728925232","67.313069911774","67.3477628545271","67.4183436061484","67.4667896727194","67.5337584761847","67.7083690301635","67.8223368602507","67.8973143906373","67.8612839537135","67.8308332893397","67.1036658997668","67.6942358037766","67.9816090576291","68.1915646775491","68.4112369833422","68.5373776315525","69.05739353527","68.6604036552069","68.2230135030464","67.8222819314482","67.5920396621678","67.3072584787634","67.3692561965046","67.27136103648","67.1935770794613","66.4719733700351","66.5291995489549","67.1764359824066","67.2449847983503","67.2609615985099",
"Post-demographic dividend","PST","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.1917629777969","70.3659548842035","70.331246520903","70.2502356574183","70.4048320900408","70.4795540197868","70.7176012011925","70.9962007361041","71.0207675849994","71.1782237501684","71.3086005434085","71.2515893666651","71.3914482018857","71.4400674422127","71.5212668657249","71.7903087251496","72.1323086980101","72.2522837724873","72.3943120892509","72.1872739202225","71.9997358003696","71.934649313069","72.2155720123433","72.3966623589878","72.6165501511141","72.8059494829541","73.1711594079676","73.5864453573118","73.951320893241","74.3221852962084","73.5288161533192","74.0478160270481","75.0707022516127","75.6039420767662","75.7685291061159",
"French Polynesia","PYF","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.159","61.314","61.633","61.947","62.246","62.456","62.621","62.519","62.385","62.223","62.033","61.796","61.549","61.262","60.937","60.673","60.469","60.242","60.372","60.537","60.719","60.905","61.087","61.133","61.174","61.187","61.17","61.139","61.099","61.026","60.273","60.319","60.217","59.914","59.651",
"Qatar","QAT","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.546","83.601","83.355","83.469","83.528","83.65","83.672","83.029","82.826","82.898","82.937","83.128","83.259","83.523","82.852","83.132","84.475","85.912","86.675","87.055","87.092","87.01","86.89","86.956","87.399","87.923","88.156","88.216","88.249","88.213","87.983","87.306","88.493","88.579","88.556",
"Romania","ROU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.727","54.742","55","55.248","55.376","55.389","55.482","55.856","56.237","56.566","56.801","56.887","56.956","57.123","57.16","57.212","57.339","57.512","57.751","53.965","57.258","56.992","57.526","57.825","58.815","59.937","60.302","62.01","62.541","63.43","64.141","65.49","66.548","66.732","66.634",
"Russian Federation","RUS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.109","75.988","75.642","73.688","71.654","71.314","70.257","68.764","67.612","71.17","71.12","69.609","70.172","70.039","70.995","71.598","72.07","72.938","73.234","72.99","72.696","72.953","73.133","73.231","73.542","73.809","74.389","74.327","74.607","74.027","74.117","75.187","75.521","75.719","75.501",
"Rwanda","RWA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.725","64.709","64.642","64.505","64.86","65.641","65.283","64.937","64.526","64.073","63.662","63.315","63.082","62.909","62.803","62.753","62.743","62.751","62.765","62.744","62.697","62.637","62.581","62.522","62.476","62.441","62.393","62.329","62.216","60.376","64.788","60.373","62.453","65.948","65.838",
"South Asia","SAS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.3917234251963","59.4089932104709","59.428452466235","59.496893378067","59.5774233644828","59.8812878817958","60.2390062190466","60.5875629078794","61.0070524280037","61.3284840857909","61.6427174867862","61.5226421025691","61.3971349156968","61.2695448651801","61.1362570968426","61.0032868928468","60.1566564926708","59.3499908576692","58.5613771017999","57.7928918039167","57.0450401780101","56.4434049852374","55.8566744422315","55.7383581494714","55.6218460987342","55.5324511296379","55.4112451083123","55.6044244568105","55.5516634664159","55.528009667864","54.9633315745349","56.0583700963418","57.1794210494381","58.2812580158673","59.2387753758351",
"Saudi Arabia","SAU","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.976","52.617","52.69","52.279","51.835","51.367","50.88","50.381","49.875","49.368","49.971","49.347","49.018","48.966","49.023","49.206","49.534","49.777","50.35","50.798","52.647","54.592","56.544","58.378","59.726","61.054","62.057","60.389","60.913","62.568","63.823","64.9","65.198","65.234","65.268",
"Sudan","SDN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.537","50.782","51.047","51.335","51.667","52.033","52.442","52.287","52.074","51.834","51.576","51.304","51.027","50.756","50.474","50.176","49.888","49.593","49.25","49.337","49.426","49.514","48.56","47.485","46.333","45.192","44.053","42.923","41.862","40.878","39.592","38.596","37.917","","",
"Senegal","SEN","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.754","52.661","52.551","52.434","52.313","52.214","52.112","52.02","51.943","51.872","51.798","51.729","51.633","51.571","51.541","51.513","51.485","50.999","50.514","50.029","49.544","49.055","48.563","48.06","47.545","47.03","51.658","47.222","49.659","52.105","51.6","52.08","51.786","51.682","51.789",
"Singapore","SGP","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.383","65.91","66.392","66.805","67.342","68.01","68.497","68.996","69.365","69.566","69.797","69.981","69.19","69.381","69.457","70.199","70.961","70.228","71.282","71.153","72.02","71.846","72.48","72.336","73.301","74.548","74.413","74.361","74.119","74.749","74.58","76.847","76.092","76.097","76.882",
"Solomon Islands","SLB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.864","84.706","84.301","84.267","84.079","83.827","83.949","84.191","84.339","84.56","85.403","85.932","86.232","86.167","86.065","85.982","86.026","86.09","86.055","86.132","85.922","85.761","85.785","85.707","85.776","85.815","85.699","85.663","85.635","85.639","84.81","84.866","85.872","85.817","85.831",
"Sierra Leone","SLE","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.373","66.388","66.321","66.34","66.342","66.319","66.335","66.315","66.328","66.339","66.368","66.318","66.377","66.379","67.788","66.827","65.858","64.881","63.897","62.908","61.911","60.908","59.897","58.877","57.847","57.13","56.411","55.688","54.96","54.842","54.319","54.547","54.914","54.844","54.583",
"El Salvador","SLV","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.876","62.897","63.127","64.101","65.056","64.192","62.681","62.42","64.887","64.574","64.085","63.598","63.105","64.887","63.407","63.916","64.39","64.873","64.346","63.781","63.19","62.786","63.347","63.823","62.681","61.884","62.594","62.516","62.244","63.669","60.396","62.963","64.143","64.642","64.913",
"San Marino","SMR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia, Fed. Rep.","SOM","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.166","35.121","34.902","34.821","34.839","34.881","34.921","34.943","34.972","35","35.027","35.048","35.079","35.117","35.173","35.27","35.401","35.496","35.502","35.462","35.409","35.261","35.112","35.073","35.053","35.042","35.028","35.001","34.957","34.926","34.601","34.616","34.793","34.794","34.784",
"Serbia","SRB","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.032","65.063","65.045","65.064","64.898","64.682","64.471","64.281","64.321","64.985","64.939","64.864","64.782","64.7","64.424","64.198","63.958","64.136","63.247","61.403","60.226","60.964","61.641","62.721","63.268","63.467","65.413","66.484","67.571","67.824","67.36","71.351","72.445","72.173","72.425",
"Sub-Saharan Africa (excluding high income)","SSA","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.1531371405391","74.1861557146942","74.1839561114236","74.1753900561012","74.2228018729904","74.3055759184003","74.2846051107177","74.2270947565491","74.1518448045004","74.0833221393544","73.9868183017845","73.8853621503732","73.7442843317116","73.656870876005","73.5463953887349","73.4525000254627","73.2743082045088","73.049900078503","72.7740091019777","72.3710951662573","71.7939813261986","71.9948837572941","71.8470813487455","71.6650867068383","71.0839993739592","70.9313369186823","70.7711467774301","70.321634762533","70.1339435095754","70.0027385705989","68.9844115439393","69.5450796715806","69.7372465627047","71.6462211426267","71.540442382743",
"South Sudan","SSD","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.267","75.292","75.335","75.392","75.415","75.447","75.502","75.567","75.509","75.436","75.427","75.452","75.525","75.595","75.564","75.452","75.322","75.179","75.039","74.905","74.732","74.535","74.396","74.409","74.588","74.722","74.864","75.222","75.189","74.821","74.106","74.366","74.61","74.58","",
"Sub-Saharan Africa","SSF","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.9503073347986","74.9887419500744","74.9941241026285","74.9949424304511","75.0432948216331","75.1244305439089","75.1135510137958","75.0667517281471","74.9994122800155","74.9400370934063","74.8554240421786","74.7666309552384","74.6395543332447","74.5597601079158","74.4636998169749","74.3821424053278","74.2200309329346","74.0172533747343","73.768490687395","73.4060476598951","72.8881135773659","73.0730919154955","72.9443520797146","72.784048662067","72.1016566655842","71.8023009783271","71.4942617894395","70.9256334851639","70.5899488122162","70.305706371589","69.1615598646855","69.5419256314603","69.7016067581922","71.3727391610405","71.2686000436454",
"Small states","SST","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.3127429584631","64.1382340494914","63.9243143285885","63.8050722460255","63.9673780297341","63.9999065950519","63.9078545168662","63.832194301733","63.7283043397555","63.4220561948938","63.3445566031219","63.1974022077722","63.1145612505371","63.7116329620242","63.6984169952688","63.7395009171994","64.0651806693753","64.0370566807005","64.0453389256926","63.8891736426675","63.9181187975085","63.9028498366865","64.0281597813685","64.2983695971865","64.4277634493574","64.5937500815519","64.6172911983595","64.8522501941465","65.0343998770731","65.2421257566418","63.8614384502534","63.9212921023426","64.7027858657941","64.8863680166906","64.9138431056097",
"Sao Tome and Principe","STP","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.708","24.72","24.727","24.718","24.692","24.649","24.585","24.495","24.383","24.25","24.098","24.011","23.981","23.964","23.941","23.935","23.945","23.953","23.977","23.989","23.981","23.962","23.967","23.994","24","23.972","23.925","23.849","23.756","23.639","23.068","23.18","23.615","23.573","23.524",
"Suriname","SUR","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.617","50.69","50.666","50.331","50.446","50.431","50.2","49.988","49.79","49.603","50.388","51.185","51.993","52.825","53.553","54.171","54.81","55.456","56.098","56.737","57.377","58.013","58.639","59.257","59.884","60.534","61.215","61.35","61.677","61.815","58.921","59.601","59.811","60.078","60.249",
